,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
404,Temerin,Juznobacka oblast,Темерин,Јужнобачка област,2015,170 км2,2 ха,0 %,3 Број,164 Број,9188 Број,27955 Број,13810 Број,14145 Број,0.98 Однос,1.02 Однос,1874 Број,6.7 %,2391 Број,8.6 %,1148 Број,4.1 %,22829 Број,81.7 %,5040 Број,18 %,19180 Број,68.6 %,6337 Број,22.7 %,4510 Број,16.1 %,41.34 Број,117 Индекс,250 Број,8.94 ‰,341 Број,12.2 ‰,0 Број,0 ‰,-91 Број,-3.26 ‰,73.31 Индекс,1.35 Коефицијент,73.1 Број,77.4 Број,45.8 Број,22.2 Број,23.5 Број,116 Број,30 Број,3.9 Број,-39 Број,78.82 км,0.5 км,7834 Број,280 Број,9184 Број,100 %,0 Број,0 %,6 Број,0.2 Број,63.7 %,39.4 %
405,Temerin,Juznobacka oblast,Темерин,Јужнобачка област,2016,170 км2,2 ха,0 %,3 Број,164 Број,9188 Број,27830 Број,13764 Број,14066 Број,0.98 Однос,1.02 Однос,1829 Број,6.6 %,2398 Број,8.6 %,1143 Број,4.1 %,22740 Број,81.7 %,4910 Број,17.6 %,18943 Број,68.1 %,6252 Број,22.5 %,4660 Број,16.7 %,41.61 Број,121.6 Индекс,244 Број,8.77 ‰,352 Број,12.65 ‰,1 Број,4.1 ‰,-108 Број,-3.88 ‰,69.32 Индекс,1.33 Коефицијент,73.1 Број,77.6 Број,46.9 Број,22.3 Број,24.6 Број,154 Број,29 Број,5.3 Број,-11 Број,76.82 км,0.5 км,8061 Број,290 Број,9184 Број,100 %,0 Број,0 %,67 Број,2.4 Број,60 %,27.3 %
406,Temerin,Juznobacka oblast,Темерин,Јужнобачка област,2017,170 км2,2 ха,0 %,3 Број,163 Број,9188 Број,27757 Број,13739 Број,14018 Број,0.98 Однос,1.02 Однос,1789 Број,6.4 %,2402 Број,8.7 %,1156 Број,4.2 %,22698 Број,81.8 %,4820 Број,17.4 %,18751 Број,67.6 %,6190 Број,22.3 %,4815 Број,17.3 %,41.84 Број,124.5 Индекс,224 Број,8.07 ‰,345 Број,12.43 ‰,2 Број,8.9 ‰,-121 Број,-4.36 ‰,64.93 Индекс,1.25 Коефицијент,72.9 Број,78.1 Број,48 Број,22.4 Број,25.7 Број,157 Број,36 Број,4.4 Број,94 Број,63.78 км,0.4 км,8409 Број,303 Број,9184 Број,100 %,0 Број,0 %,124 Број,4.5 Број,60 %,27.3 %
407,Temerin,Juznobacka oblast,Темерин,Јужнобачка област,2018,170 км2,2 ха,0 %,3 Број,163 Број,9188 Број,27703 Број,13717 Број,13986 Број,0.98 Однос,1.02 Однос,1779 Број,6.4 %,2369 Број,8.6 %,1173 Број,4.2 %,22672 Број,81.8 %,4762 Број,17.2 %,18561 Број,67 %,6152 Број,22.2 %,4994 Број,18 %,42.05 Број,126.9 Индекс,257 Број,9.28 ‰,349 Број,12.6 ‰,0 Број,0 ‰,-92 Број,-3.32 ‰,73.64 Индекс,1.45 Коефицијент,72.9 Број,78.4 Број,49.3 Број,22.3 Број,26.9 Број,179 Број,33 Број,5.4 Број,10 Број,63.78 км,0.4 км,8661 Број,313 Број,9184 Број,100 %,0 Број,0 %,89 Број,3.2 Број,60 %,27.3 %
408,Temerin,Juznobacka oblast,Темерин,Јужнобачка област,2019,170 км2,2 ха,0 %,3 Број,163 Број,9188 Број,27676 Број,13692 Број,13984 Број,0.98 Однос,1.02 Однос,1787 Број,6.5 %,2347 Број,8.5 %,1185 Број,4.3 %,22647 Број,81.8 %,4714 Број,17 %,18370 Број,66.4 %,6104 Број,22.1 %,5172 Број,18.7 %,42.25 Број,128.8 Индекс,275 Број,9.94 ‰,309 Број,11.16 ‰,0 Број,0 ‰,-34 Број,-1.23 ‰,89 Индекс,1.61 Коефицијент,74.2 Број,78.9 Број,50.7 Број,22.5 Број,28.2 Број,146 Број,33 Број,4.4 Број,61 Број,53.24 км,0.3 км,8952 Број,323 Број,9184 Број,100 %,470 Број,5.1 %,71 Број,2.6 Број,60 %,27.3 %
409,Temerin,Juznobacka oblast,Темерин,Јужнобачка област,2020,170 км2,200 ха,1.2 %,3 Број,163 Број,9188 Број,27629 Број,13643 Број,13986 Број,0.98 Однос,1.03 Однос,1777 Број,6.4 %,2326 Број,8.4 %,1203 Број,4.4 %,22624 Број,81.9 %,4677 Број,16.9 %,18208 Број,65.9 %,6079 Број,22 %,5318 Број,19.2 %,42.39 Број,130.8 Индекс,215 Број,7.78 ‰,419 Број,15.17 ‰,1 Број,4.7 ‰,-204 Број,-7.38 ‰,51.31 Индекс,1.25 Коефицијент,73.6 Број,79 Број,51.7 Број,22.5 Број,29.2 Број,105 Број,31 Број,3.4 Број,83 Број,53.24 км,0.3 км,9334 Број,338 Број,9184 Број,100 %,634 Број,6.9 %,90 Број,3.3 Број,59.5 %,36.4 %
410,Titel,Juznobacka oblast,Тител,Јужнобачка област,2011,261 км2,1560.1 ха,6 %,6 Број,60 Број,5150 Број,15753 Број,7879 Број,7874 Број,1 Однос,1 Однос,1082 Број,6.9 %,1297 Број,8.2 %,822 Број,5.2 %,12758 Број,81 %,3058 Број,19.4 %,10907 Број,69.2 %,3467 Број,22 %,2467 Број,15.7 %,41.11 Број,106 Индекс,158 Број,10.03 ‰,223 Број,14.16 ‰,2 Број,12.7 ‰,-65 Број,-4.13 ‰,70.85 Индекс,1.69 Коефицијент,69.7 Број,77.4 Број,44.4 Број,21.8 Број,22.6 Број,74 Број,2 Број,37 Број,-15 Број,47.37 км,0.2 км,2624 Број,167 Број,2080 Број,40.4 %,330 Број,6.4 %,16 Број,1 Број,69 %,12 %
411,Titel,Juznobacka oblast,Тител,Јужнобачка област,2012,261 км2,1560.1 ха,6 %,6 Број,60 Број,5150 Број,15679 Број,7864 Број,7815 Број,1.01 Однос,0.99 Однос,1059 Број,6.8 %,1283 Број,8.2 %,799 Број,5.1 %,12746 Број,81.3 %,3019 Број,19.3 %,10835 Број,69.1 %,3421 Број,21.8 %,2502 Број,16 %,41.34 Број,109.5 Индекс,103 Број,6.57 ‰,203 Број,12.95 ‰,0 Број,0 ‰,-100 Број,-6.38 ‰,50.74 Индекс,1.12 Коефицијент,70.7 Број,77.6 Број,44.7 Број,21.6 Број,23.1 Број,57 Број,3 Број,19 Број,34 Број,47.37 км,0.2 км,2739 Број,175 Број,2400 Број,46.6 %,335 Број,6.5 %,4 Број,0.3 Број,73.3 %,28 %
412,Titel,Juznobacka oblast,Тител,Јужнобачка област,2013,261 км2,1560.1 ха,6 %,6 Број,60 Број,5150 Број,15572 Број,7834 Број,7738 Број,1.01 Однос,0.99 Однос,1012 Број,6.5 %,1282 Број,8.2 %,757 Број,4.9 %,12728 Број,81.7 %,2971 Број,19.1 %,10727 Број,68.9 %,3376 Број,21.7 %,2551 Број,16.4 %,41.61 Број,114.4 Индекс,123 Број,7.9 ‰,252 Број,16.18 ‰,1 Број,8.1 ‰,-129 Број,-8.28 ‰,48.81 Индекс,1.36 Коефицијент,70.6 Број,76.8 Број,45.2 Број,21.4 Број,23.8 Број,80 Број,8 Број,10 Број,-21 Број,58.36 км,0.2 км,2807 Број,180 Број,3000 Број,58.3 %,335 Број,6.5 %,11 Број,0.7 Број,73.3 %,28 %
413,Titel,Juznobacka oblast,Тител,Јужнобачка област,2014,261 км2,1653 ха,6.3 %,6 Број,59 Број,5150 Број,15429 Број,7789 Број,7640 Број,1.02 Однос,0.98 Однос,965 Број,6.3 %,1290 Број,8.4 %,705 Број,4.6 %,12667 Број,82.1 %,2901 Број,18.8 %,10583 Број,68.6 %,3311 Број,21.5 %,2591 Број,16.8 %,41.88 Број,120 Индекс,118 Број,7.65 ‰,223 Број,14.45 ‰,0 Број,0 ‰,-105 Број,-6.81 ‰,52.91 Индекс,1.28 Коефицијент,70.8 Број,76.3 Број,45.8 Број,21.3 Број,24.5 Број,80 Број,6 Број,13.3 Број,-30 Број,58.36 км,0.2 км,2880 Број,187 Број,3000 Број,58.3 %,335 Број,6.5 %,6 Број,0.4 Број,73.3 %,28 %
414,Titel,Juznobacka oblast,Тител,Јужнобачка област,2015,261 км2,1653 ха,6.3 %,6 Број,59 Број,5150 Број,15280 Број,7737 Број,7543 Број,1.03 Однос,0.97 Однос,943 Број,6.2 %,1282 Број,8.4 %,660 Број,4.3 %,12583 Број,82.3 %,2819 Број,18.4 %,10385 Број,68 %,3220 Број,21.1 %,2670 Број,17.5 %,42.15 Број,125.1 Индекс,129 Број,8.44 ‰,234 Број,15.31 ‰,3 Број,23.3 ‰,-105 Број,-6.87 ‰,55.13 Индекс,1.47 Коефицијент,70.6 Број,74.6 Број,47.1 Број,21.4 Број,25.7 Број,80 Број,7 Број,11.4 Број,-59 Број,58.36 км,0.2 км,2991 Број,196 Број,3068 Број,59.6 %,335 Број,6.5 %,2 Број,0.1 Број,73.3 %,28 %
415,Titel,Juznobacka oblast,Тител,Јужнобачка област,2016,261 км2,1653 ха,6.3 %,6 Број,58 Број,5150 Број,15165 Број,7691 Број,7474 Број,1.03 Однос,0.97 Однос,926 Број,6.1 %,1274 Број,8.4 %,632 Број,4.2 %,12500 Број,82.4 %,2764 Број,18.2 %,10223 Број,67.4 %,3147 Број,20.8 %,2742 Број,18.1 %,42.38 Број,129.5 Индекс,125 Број,8.24 ‰,212 Број,13.98 ‰,1 Број,8 ‰,-87 Број,-5.74 ‰,58.96 Индекс,1.43 Коефицијент,71.2 Број,74 Број,48.3 Број,21.5 Број,26.8 Број,83 Број,15 Број,5.5 Број,20 Број,58.36 км,0.2 км,3137 Број,207 Број,3109 Број,60.4 %,457 Број,8.9 %,5 Број,0.3 Број,71.6 %,32 %
416,Titel,Juznobacka oblast,Тител,Јужнобачка област,2017,261 км2,1480.01 ха,5.7 %,6 Број,58 Број,5150 Број,15089 Број,7648 Број,7441 Број,1.03 Однос,0.97 Однос,902 Број,6 %,1270 Број,8.4 %,631 Број,4.2 %,12439 Број,82.4 %,2733 Број,18.1 %,10122 Број,67.1 %,3100 Број,20.5 %,2795 Број,18.5 %,42.61 Број,133.5 Индекс,140 Број,9.28 ‰,208 Број,13.78 ‰,0 Број,0 ‰,-68 Број,-4.51 ‰,67.31 Индекс,1.61 Коефицијент,71.9 Број,74.8 Број,49.1 Број,21.5 Број,27.6 Број,86 Број,13 Број,6.6 Број,-16 Број,64.54 км,0.2 км,3266 Број,216 Број,4259 Број,82.7 %,457 Број,8.9 %,8 Број,0.5 Број,71.6 %,32 %
417,Titel,Juznobacka oblast,Тител,Јужнобачка област,2018,261 км2,1480.01 ха,5.7 %,6 Број,58 Број,5150 Број,15031 Број,7614 Број,7417 Број,1.03 Однос,0.97 Однос,888 Број,5.9 %,1264 Број,8.4 %,648 Број,4.3 %,12383 Број,82.4 %,2698 Број,17.9 %,10017 Број,66.6 %,3072 Број,20.4 %,2862 Број,19 %,42.78 Број,135.3 Индекс,133 Број,8.85 ‰,207 Број,13.77 ‰,0 Број,0 ‰,-74 Број,-4.92 ‰,64.25 Индекс,1.53 Коефицијент,72.3 Број,76.3 Број,50.1 Број,21.5 Број,28.6 Број,67 Број,12 Број,5.6 Број,42 Број,64.54 км,0.2 км,3411 Број,227 Број,4259 Број,82.7 %,457 Број,8.9 %,2 Број,0.1 Број,71.6 %,32 %
418,Titel,Juznobacka oblast,Тител,Јужнобачка област,2019,261 км2,1480.01 ха,5.7 %,6 Број,57 Број,5150 Број,14997 Број,7612 Број,7385 Број,1.03 Однос,0.97 Однос,908 Број,6.1 %,1225 Број,8.2 %,675 Број,4.5 %,12354 Број,82.4 %,2682 Број,17.9 %,9922 Број,66.2 %,3048 Број,20.3 %,2942 Број,19.6 %,42.92 Број,135.9 Индекс,149 Број,9.94 ‰,222 Број,14.8 ‰,1 Број,6.7 ‰,-73 Број,-4.87 ‰,67.12 Индекс,1.71 Коефицијент,70.9 Број,77.3 Број,51.1 Број,21.5 Број,29.7 Број,77 Број,13 Број,5.9 Број,38 Број,64.54 км,0.2 км,3662 Број,244 Број,4259 Број,82.7 %,457 Број,8.9 %,11 Број,0.7 Број,71.6 %,32 %
419,Titel,Juznobacka oblast,Тител,Јужнобачка област,2020,261 км2,1576.2 ха,6 %,6 Број,57 Број,5150 Број,14944 Број,7604 Број,7340 Број,1.04 Однос,0.97 Однос,946 Број,6.3 %,1181 Број,7.9 %,680 Број,4.6 %,12309 Број,82.4 %,2656 Број,17.8 %,9829 Број,65.8 %,3010 Број,20.1 %,2988 Број,20 %,42.97 Број,136.3 Индекс,153 Број,10.24 ‰,244 Број,16.33 ‰,0 Број,0 ‰,-91 Број,-6.09 ‰,62.7 Индекс,1.79 Коефицијент,70.9 Број,77.6 Број,52 Број,21.6 Број,30.4 Број,64 Број,17 Број,3.8 Број,19 Број,64.54 км,0.2 км,3892 Број,260 Број,4331 Број,84.1 %,464 Број,9 %,5 Број,0.3 Број,62.8 %,32 %
420,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2011,376 км2,0 ха,0 %,7 Број,112 Број,14025 Број,42139 Број,20445 Број,21694 Број,0.94 Однос,1.06 Однос,3036 Број,7.2 %,3534 Број,8.4 %,2082 Број,4.9 %,34036 Број,80.8 %,8405 Број,19.9 %,29032 Број,68.9 %,9613 Број,22.8 %,6537 Број,15.5 %,40.65 Број,102.6 Индекс,423 Број,10.04 ‰,620 Број,14.71 ‰,4 Број,9.5 ‰,-197 Број,-4.68 ‰,68.23 Индекс,1.53 Коефицијент,70.3 Број,75.6 Број,45.1 Број,22.6 Број,22.5 Број,232 Број,13 Број,17.8 Број,-232 Број,95.33 км,0.3 км,8178 Број,194 Број,13482 Број,96.1 %,5118 Број,36.5 %,21 Број,0.5 Број,61.9 %,25 %
421,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2012,376 км2,0 ха,0 %,7 Број,111 Број,14025 Број,41730 Број,20271 Број,21459 Број,0.94 Однос,1.06 Однос,2951 Број,7.1 %,3525 Број,8.4 %,2009 Број,4.8 %,33774 Број,80.9 %,8213 Број,19.7 %,28716 Број,68.8 %,9443 Број,22.6 %,6538 Број,15.7 %,40.83 Број,105.7 Индекс,395 Број,9.47 ‰,597 Број,14.31 ‰,4 Број,10.1 ‰,-202 Број,-4.84 ‰,66.16 Индекс,1.45 Коефицијент,70.6 Број,76.1 Број,45.3 Број,22.6 Број,22.8 Број,206 Број,27 Број,7.6 Број,-185 Број,95.51 км,0.3 км,8431 Број,202 Број,13482 Број,96.1 %,5197 Број,37.1 %,39 Број,0.9 Број,56.3 %,25 %
422,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2013,376 км2,0 ха,0 %,7 Број,110 Број,14025 Број,41378 Број,20099 Број,21279 Број,0.94 Однос,1.06 Однос,2890 Број,7 %,3515 Број,8.5 %,1910 Број,4.6 %,33565 Број,81.1 %,8009 Број,19.4 %,28342 Број,68.5 %,9282 Број,22.4 %,6631 Број,16 %,41.05 Број,109.9 Индекс,365 Број,8.82 ‰,563 Број,13.61 ‰,1 Број,2.7 ‰,-198 Број,-4.79 ‰,64.83 Индекс,1.36 Коефицијент,70.7 Број,76.2 Број,46 Број,22.6 Број,23.4 Број,207 Број,77 Број,2.7 Број,-120 Број,44.66 км,0.1 км,8564 Број,207 Број,14000 Број,99.8 %,5200 Број,37.1 %,4 Број,0.1 Број,56.3 %,25 %
423,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2014,376 км2,0 ха,0 %,7 Број,109 Број,14025 Број,41029 Број,19925 Број,21104 Број,0.94 Однос,1.06 Однос,2856 Број,7 %,3501 Број,8.5 %,1815 Број,4.4 %,33355 Број,81.3 %,7771 Број,18.9 %,27910 Број,68 %,9119 Број,22.2 %,6762 Број,16.5 %,41.27 Број,113.4 Индекс,377 Број,9.19 ‰,590 Број,14.38 ‰,1 Број,2.7 ‰,-213 Број,-5.19 ‰,63.9 Индекс,1.44 Коефицијент,70.6 Број,76.7 Број,47 Број,22.8 Број,24.2 Број,213 Број,44 Број,4.8 Број,-167 Број,44.66 км,0.1 км,8678 Број,212 Број,14000 Број,99.8 %,5200 Број,37.1 %,2 Број,0 Број,63.2 %,27.8 %
424,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2015,376 км2,0 ха,0 %,7 Број,108 Број,14025 Број,40634 Број,19743 Број,20891 Број,0.95 Однос,1.06 Однос,2817 Број,6.9 %,3505 Број,8.6 %,1718 Број,4.2 %,33070 Број,81.4 %,7520 Број,18.5 %,27401 Број,67.4 %,8950 Број,22 %,6911 Број,17 %,41.46 Број,116.4 Индекс,391 Број,9.62 ‰,621 Број,15.28 ‰,3 Број,7.7 ‰,-230 Број,-5.66 ‰,62.96 Индекс,1.53 Коефицијент,70.6 Број,77 Број,48.3 Број,23.1 Број,25.2 Број,207 Број,37 Број,5.6 Број,-181 Број,44.66 км,0.1 км,8890 Број,219 Број,14025 Број,100 %,5200 Број,37.1 %,15 Број,0.4 Број,63.2 %,27.8 %
425,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2016,376 км2,0 ха,0 %,7 Број,107 Број,14025 Број,40214 Број,19563 Број,20651 Број,0.95 Однос,1.06 Однос,2755 Број,6.9 %,3505 Број,8.7 %,1667 Број,4.1 %,32717 Број,81.4 %,7305 Број,18.2 %,26932 Број,67 %,8796 Број,21.9 %,7022 Број,17.5 %,41.64 Број,119.5 Индекс,374 Број,9.3 ‰,605 Број,15.04 ‰,3 Број,8 ‰,-231 Број,-5.74 ‰,61.82 Индекс,1.49 Коефицијент,70 Број,76.7 Број,49.3 Број,23.2 Број,26.1 Број,227 Број,53 Број,4.3 Број,-196 Број,44.66 км,0.1 км,9132 Број,227 Број,14025 Број,100 %,5200 Број,37.1 %,7 Број,0.2 Број,63.2 %,27.8 %
426,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2017,376 км2,0 ха,0 %,7 Број,106 Број,14025 Број,39821 Број,19380 Број,20441 Број,0.95 Однос,1.05 Однос,2690 Број,6.8 %,3500 Број,8.8 %,1661 Број,4.2 %,32368 Број,81.3 %,7115 Број,17.9 %,26478 Број,66.5 %,8641 Број,21.7 %,7153 Број,18 %,41.83 Број,122.7 Индекс,367 Број,9.22 ‰,567 Број,14.24 ‰,1 Број,2.7 ‰,-200 Број,-5.02 ‰,64.73 Индекс,1.49 Коефицијент,70.3 Број,76.9 Број,50.4 Број,23.4 Број,27 Број,240 Број,68 Број,3.5 Број,-161 Број,85.25 км,0.2 км,9547 Број,240 Број,14025 Број,100 %,5976 Број,42.6 %,11 Број,0.3 Број,55.3 %,30.6 %
427,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2018,376 км2,0 ха,0 %,7 Број,105 Број,14025 Број,39482 Број,19234 Број,20248 Број,0.95 Однос,1.05 Однос,2650 Број,6.7 %,3472 Број,8.8 %,1697 Број,4.3 %,32063 Број,81.2 %,6952 Број,17.6 %,26046 Број,66 %,8484 Број,21.5 %,7314 Број,18.5 %,42.02 Број,124.6 Индекс,390 Број,9.88 ‰,546 Број,13.83 ‰,1 Број,2.6 ‰,-156 Број,-3.95 ‰,71.43 Индекс,1.63 Коефицијент,71.2 Број,77.2 Број,51.6 Број,23.5 Број,28.1 Број,233 Број,67 Број,3.5 Број,-160 Број,85.25 км,0.2 км,9652 Број,244 Број,14025 Број,100 %,6246 Број,44.5 %,14 Број,0.4 Број,55.3 %,30.6 %
428,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2019,376 км2,0 ха,0 %,7 Број,104 Број,14025 Број,39099 Број,19079 Број,20020 Број,0.95 Однос,1.05 Однос,2625 Број,6.7 %,3376 Број,8.6 %,1779 Број,4.5 %,31747 Број,81.2 %,6855 Број,17.5 %,25679 Број,65.7 %,8362 Број,21.4 %,7419 Број,19 %,42.19 Број,125.2 Индекс,382 Број,9.77 ‰,597 Број,15.27 ‰,1 Број,2.6 ‰,-215 Број,-5.5 ‰,63.99 Индекс,1.64 Коефицијент,71.6 Број,77.7 Број,52.3 Број,23.4 Број,28.9 Број,229 Број,61 Број,3.8 Број,-236 Број,88.08 км,0.2 км,10123 Број,259 Број,14025 Број,100 %,6310 Број,45 %,22 Број,0.6 Број,55.3 %,30.6 %
429,Vrbas,Juznobacka oblast,Врбас,Јужнобачка област,2020,376 км2,158.19 ха,0.4 %,7 Број,103 Број,14025 Број,38654 Број,18867 Број,19787 Број,0.95 Однос,1.05 Однос,2607 Број,6.7 %,3262 Број,8.4 %,1817 Број,4.7 %,31390 Број,81.2 %,6761 Број,17.5 %,25314 Број,65.5 %,8247 Број,21.3 %,7471 Број,19.3 %,42.27 Број,126 Индекс,345 Број,8.93 ‰,650 Број,16.82 ‰,2 Број,5.8 ‰,-305 Број,-7.89 ‰,53.08 Индекс,1.51 Коефицијент,71.4 Број,77.1 Број,52.7 Број,23.2 Број,29.5 Број,128 Број,59 Број,2.2 Број,-132 Број,88.08 км,0.2 км,10652 Број,276 Број,14025 Број,100 %,6315 Број,45 %,30 Број,0.8 Број,59 %,38.9 %
430,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2011,800 км2,7831.04 ха,9.8 %,24 Број,65 Број,17769 Број,52089 Број,25061 Број,27028 Број,0.93 Однос,1.08 Однос,3536 Број,6.8 %,4209 Број,8.1 %,2319 Број,4.5 %,42611 Број,81.8 %,9367 Број,18 %,35777 Број,68.7 %,11714 Број,22.5 %,8567 Број,16.4 %,41.85 Број,116.8 Индекс,463 Број,8.89 ‰,808 Број,15.51 ‰,5 Број,10.8 ‰,-345 Број,-6.62 ‰,57.3 Индекс,1.39 Коефицијент,69.7 Број,75.7 Број,45.6 Број,21.6 Број,23.9 Број,213 Број,92 Број,2.3 Број,-81 Број,172.66 км,0.2 км,11941 Број,229 Број,17330 Број,97.5 %,8405 Број,47.3 %,110 Број,2.1 Број,60.9 %,22.2 %
431,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2012,800 км2,7831.04 ха,9.8 %,24 Број,65 Број,17769 Број,51685 Број,24878 Број,26807 Број,0.93 Однос,1.08 Однос,3484 Број,6.7 %,4162 Број,8.1 %,2297 Број,4.4 %,42316 Број,81.9 %,9175 Број,17.8 %,35423 Број,68.5 %,11551 Број,22.3 %,8616 Број,16.7 %,42 Број,119.8 Индекс,497 Број,9.62 ‰,817 Број,15.81 ‰,4 Број,8 ‰,-320 Број,-6.19 ‰,60.83 Индекс,1.52 Коефицијент,70.4 Број,76 Број,45.9 Број,21.6 Број,24.3 Број,214 Број,56 Број,3.8 Број,-62 Број,186.34 км,0.2 км,12104 Број,234 Број,17330 Број,97.5 %,8500 Број,47.8 %,158 Број,3.1 Број,56.2 %,24.4 %
432,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2013,800 км2,7831.04 ха,9.8 %,24 Број,64 Број,17769 Број,51330 Број,24722 Број,26608 Број,0.93 Однос,1.08 Однос,3442 Број,6.7 %,4156 Број,8.1 %,2249 Број,4.4 %,42052 Број,81.9 %,8973 Број,17.5 %,34931 Број,68.1 %,11390 Број,22.2 %,8801 Број,17.1 %,42.15 Број,123.1 Индекс,471 Број,9.18 ‰,724 Број,14.1 ‰,5 Број,10.6 ‰,-253 Број,-4.93 ‰,65.06 Индекс,1.47 Коефицијент,71 Број,76.2 Број,46.9 Број,21.8 Број,25.2 Број,238 Број,130 Број,1.8 Број,-74 Број,265.34 км,0.3 км,12441 Број,242 Број,17535 Број,98.7 %,8600 Број,48.4 %,10 Број,0.2 Број,56.2 %,24.4 %
433,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2014,800 км2,5166.01 ха,6.5 %,24 Број,64 Број,17769 Број,50964 Број,24560 Број,26404 Број,0.93 Однос,1.08 Однос,3391 Број,6.7 %,4153 Број,8.1 %,2192 Број,4.3 %,41824 Број,82.1 %,8777 Број,17.2 %,34400 Број,67.5 %,11236 Број,22 %,9020 Број,17.7 %,42.34 Број,126.9 Индекс,462 Број,9.07 ‰,733 Број,14.38 ‰,3 Број,6.5 ‰,-271 Број,-5.32 ‰,63.03 Индекс,1.48 Коефицијент,71 Број,76.7 Број,48.2 Број,21.9 Број,26.2 Број,257 Број,113 Број,2.3 Број,-135 Број,265.34 км,0.3 км,12545 Број,246 Број,17535 Број,98.7 %,12631 Број,71.1 %,16 Број,0.3 Број,56.2 %,24.4 %
