,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
30,Blace,Toplicka oblast,Блаце,Топличка област,2011,306 км2,11398.55 ха,37.3 %,40 Број,38 Број,4225 Број,11761 Број,5857 Број,5904 Број,0.99 Однос,1.01 Однос,587 Број,5 %,866 Број,7.4 %,510 Број,4.3 %,9933 Број,84.5 %,1864 Број,15.8 %,7296 Број,62 %,2180 Број,18.5 %,3012 Број,25.6 %,46.29 Број,186.8 Индекс,60 Број,5.1 ‰,228 Број,19.39 ‰,1 Број,16.7 ‰,-168 Број,-14.28 ‰,26.32 Индекс,1.06 Коефицијент,74 Број,78.1 Број,61.2 Број,19.9 Број,41.3 Број,39 Број,0 Број,0 Број,-26 Број,199.23 км,0.7 км,2127 Број,181 Број,3671 Број,86.9 %,1558 Број,36.9 %,3 Број,0.3 Број,76.8 %,20.7 %
31,Blace,Toplicka oblast,Блаце,Топличка област,2012,306 км2,11398.55 ха,37.3 %,40 Број,38 Број,4225 Број,11558 Број,5752 Број,5806 Број,0.99 Однос,1.01 Однос,544 Број,4.7 %,852 Број,7.4 %,489 Број,4.2 %,9799 Број,84.8 %,1847 Број,16 %,7193 Број,62.2 %,2143 Број,18.5 %,2969 Број,25.7 %,46.5 Број,192.8 Индекс,65 Број,5.62 ‰,263 Број,22.75 ‰,0 Број,0 ‰,-198 Број,-17.13 ‰,24.71 Индекс,1.14 Коефицијент,72.9 Број,77.7 Број,60.7 Број,19.4 Број,41.3 Број,31 Број,1 Број,31 Број,-16 Број,217.23 км,0.7 км,2237 Број,194 Број,3671 Број,86.9 %,1558 Број,36.9 %,2 Број,0.2 Број,79.4 %,24.1 %
32,Blace,Toplicka oblast,Блаце,Топличка област,2013,306 км2,11398.55 ха,37.3 %,40 Број,37 Број,4225 Број,11369 Број,5659 Број,5710 Број,0.99 Однос,1.01 Однос,535 Број,4.7 %,824 Број,7.2 %,474 Број,4.2 %,9666 Број,85 %,1839 Број,16.2 %,7082 Број,62.3 %,2115 Број,18.6 %,2928 Број,25.8 %,46.59 Број,197.1 Индекс,78 Број,6.86 ‰,232 Број,20.41 ‰,1 Број,12.8 ‰,-154 Број,-13.55 ‰,33.62 Индекс,1.38 Коефицијент,71.5 Број,77.4 Број,60.5 Број,19.2 Број,41.3 Број,35 Број,2 Број,17.5 Број,-7 Број,188 км,0.6 км,2290 Број,201 Број,3671 Број,86.9 %,2801 Број,66.3 %,2 Број,0.2 Број,79.4 %,24.1 %
33,Blace,Toplicka oblast,Блаце,Топличка област,2014,306 км2,11672.08 ха,38.1 %,40 Број,37 Број,4225 Број,11212 Број,5586 Број,5626 Број,0.99 Однос,1.01 Однос,538 Број,4.8 %,801 Број,7.1 %,450 Број,4 %,9541 Број,85.1 %,1820 Број,16.2 %,6956 Број,62 %,2085 Број,18.6 %,2917 Број,26 %,46.7 Број,200.1 Индекс,83 Број,7.4 ‰,223 Број,19.89 ‰,1 Број,12 ‰,-140 Број,-12.49 ‰,37.22 Индекс,1.49 Коефицијент,71.1 Број,77.6 Број,61.2 Број,19.2 Број,41.9 Број,57 Број,1 Број,57 Број,-14 Број,199.2 км,0.7 км,2373 Број,212 Број,3800 Број,89.9 %,2819 Број,66.7 %,9 Број,0.8 Број,79.4 %,24.1 %
34,Blace,Toplicka oblast,Блаце,Топличка област,2015,306 км2,11672.08 ха,38.1 %,40 Број,36 Број,4225 Број,11035 Број,5516 Број,5519 Број,1 Однос,1 Однос,533 Број,4.8 %,782 Број,7.1 %,437 Број,4 %,9398 Број,85.2 %,1794 Број,16.3 %,6822 Број,61.8 %,2056 Број,18.6 %,2898 Број,26.3 %,46.78 Број,202.7 Индекс,77 Број,6.98 ‰,248 Број,22.47 ‰,1 Број,13 ‰,-171 Број,-15.5 ‰,31.05 Индекс,1.37 Коефицијент,71.2 Број,77.6 Број,61.8 Број,19.3 Број,42.5 Број,37 Број,3 Број,12.3 Број,-29 Број,200.2 км,0.7 км,2442 Број,221 Број,3800 Број,89.9 %,2819 Број,66.7 %,4 Број,0.4 Број,79.4 %,24.1 %
35,Blace,Toplicka oblast,Блаце,Топличка област,2016,306 км2,11672.08 ха,38.1 %,40 Број,35 Број,4225 Број,10832 Број,5431 Број,5401 Број,1.01 Однос,0.99 Однос,527 Број,4.9 %,755 Број,7 %,430 Број,4 %,9231 Број,85.2 %,1763 Број,16.3 %,6678 Број,61.7 %,2019 Број,18.6 %,2872 Број,26.5 %,46.87 Број,204.4 Индекс,82 Број,7.57 ‰,240 Број,22.16 ‰,1 Број,12.2 ‰,-158 Број,-14.59 ‰,34.17 Индекс,1.49 Коефицијент,70.2 Број,76.9 Број,62.2 Број,19.2 Број,43 Број,35 Број,5 Број,7 Број,-48 Број,200.09 км,0.7 км,2510 Број,232 Број,3800 Број,89.9 %,2819 Број,66.7 %,0 Број,0 Број,77.9 %,36 %
36,Blace,Toplicka oblast,Блаце,Топличка област,2017,306 км2,11674.04 ха,38.2 %,40 Број,35 Број,4225 Број,10651 Број,5348 Број,5303 Број,1.01 Однос,0.99 Однос,534 Број,5 %,726 Број,6.8 %,428 Број,4 %,9069 Број,85.1 %,1720 Број,16.1 %,6525 Број,61.3 %,1975 Број,18.5 %,2866 Број,26.9 %,46.92 Број,204.4 Индекс,86 Број,8.07 ‰,236 Број,22.16 ‰,0 Број,0 ‰,-150 Број,-14.08 ‰,36.44 Индекс,1.6 Коефицијент,70.3 Број,76.8 Број,63.2 Број,19.3 Број,43.9 Број,33 Број,3 Број,11 Број,-7 Број,202 км,0.7 км,2585 Број,243 Број,3800 Број,89.9 %,2819 Број,66.7 %,4 Број,0.4 Број,77.9 %,36 %
37,Blace,Toplicka oblast,Блаце,Топличка област,2018,306 км2,11674.04 ха,38.2 %,40 Број,34 Број,4225 Број,10509 Број,5298 Број,5211 Број,1.02 Однос,0.98 Однос,552 Број,5.3 %,702 Број,6.7 %,419 Број,4 %,8940 Број,85.1 %,1669 Број,15.9 %,6384 Број,60.7 %,1920 Број,18.3 %,2871 Број,27.3 %,47 Број,204.1 Индекс,79 Број,7.52 ‰,191 Број,18.17 ‰,1 Број,12.7 ‰,-112 Број,-10.66 ‰,41.36 Индекс,1.5 Коефицијент,70.9 Број,77.6 Број,64.6 Број,19.6 Број,45 Број,27 Број,5 Број,5.4 Број,-13 Број,202 км,0.7 км,2618 Број,249 Број,3800 Број,89.9 %,2819 Број,66.7 %,1 Број,0.1 Број,77.9 %,36 %
38,Blace,Toplicka oblast,Блаце,Топличка област,2019,306 км2,11674.04 ха,38.2 %,40 Број,34 Број,4225 Број,10339 Број,5240 Број,5099 Број,1.03 Однос,0.97 Однос,554 Број,5.4 %,675 Број,6.5 %,409 Број,4 %,8809 Број,85.2 %,1619 Број,15.7 %,6245 Број,60.4 %,1853 Број,17.9 %,2865 Број,27.7 %,47.22 Број,207.1 Индекс,71 Број,6.87 ‰,201 Број,19.44 ‰,1 Број,14.1 ‰,-130 Број,-12.57 ‰,35.32 Индекс,1.4 Коефицијент,73.1 Број,78.8 Број,65.6 Број,19.7 Број,45.9 Број,26 Број,5 Број,5.2 Број,-86 Број,200.09 км,0.7 км,2731 Број,264 Број,3800 Број,89.9 %,2819 Број,66.7 %,6 Број,0.6 Број,77.9 %,36 %
39,Blace,Toplicka oblast,Блаце,Топличка област,2020,306 км2,11674.03 ха,38.2 %,40 Број,33 Број,4225 Број,10132 Број,5153 Број,4979 Број,1.03 Однос,0.97 Однос,544 Број,5.4 %,647 Број,6.4 %,402 Број,4 %,8650 Број,85.4 %,1566 Број,15.5 %,6104 Број,60.2 %,1796 Број,17.7 %,2837 Број,28 %,47.28 Број,210.6 Индекс,66 Број,6.51 ‰,226 Број,22.31 ‰,1 Број,15.2 ‰,-160 Број,-15.79 ‰,29.2 Индекс,1.34 Коефицијент,72.8 Број,78.2 Број,66 Број,19.5 Број,46.5 Број,23 Број,12 Број,1.9 Број,-39 Број,199.09 км,0.7 км,2865 Број,283 Број,3800 Број,89.9 %,2819 Број,66.7 %,2 Број,0.2 Број,74.6 %,40 %
40,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2011,264 км2,5250.64 ха,19.9 %,36 Број,42 Број,3720 Број,11113 Број,5613 Број,5500 Број,1.02 Однос,0.98 Однос,779 Број,7 %,1040 Број,9.4 %,551 Број,5 %,8874 Број,79.9 %,1858 Број,16.7 %,6677 Број,60.1 %,2156 Број,19.4 %,2617 Број,23.5 %,43.41 Број,134.3 Индекс,110 Број,9.9 ‰,224 Број,20.16 ‰,1 Број,9.1 ‰,-114 Број,-10.26 ‰,49.11 Индекс,1.82 Коефицијент,71 Број,75.6 Број,66.4 Број,27.2 Број,39.2 Број,34 Број,2 Број,17 Број,4 Број,173.5 км,0.7 км,1545 Број,139 Број,1059 Број,28.5 %,570 Број,15.3 %,0 Број,0 Број,75.8 %,7.4 %
41,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2012,264 км2,5250.64 ха,19.9 %,36 Број,42 Број,3720 Број,10991 Број,5541 Број,5450 Број,1.02 Однос,0.98 Однос,766 Број,7 %,1033 Број,9.4 %,555 Број,5 %,8776 Број,79.8 %,1865 Број,17 %,6642 Број,60.4 %,2150 Број,19.6 %,2550 Број,23.2 %,43.34 Број,133.1 Индекс,121 Број,11.01 ‰,226 Број,20.56 ‰,1 Број,8.3 ‰,-105 Број,-9.55 ‰,53.54 Индекс,2.03 Коефицијент,70.8 Број,75.6 Број,65.5 Број,27.1 Број,38.4 Број,39 Број,0 Број,0 Број,-31 Број,238.5 км,0.9 км,1633 Број,149 Број,1500 Број,40.3 %,1325 Број,35.6 %,0 Број,0 Број,80 %,29.6 %
42,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2013,264 км2,5250.64 ха,19.9 %,36 Број,41 Број,3720 Број,10852 Број,5468 Број,5384 Број,1.02 Однос,0.98 Однос,770 Број,7.1 %,1014 Број,9.3 %,542 Број,5 %,8665 Број,79.8 %,1844 Број,17 %,6561 Број,60.5 %,2136 Број,19.7 %,2507 Број,23.1 %,43.33 Број,132.7 Индекс,107 Број,9.86 ‰,207 Број,19.07 ‰,1 Број,9.3 ‰,-100 Број,-9.21 ‰,51.69 Индекс,1.81 Коефицијент,71.2 Број,75.4 Број,65.4 Број,27.2 Број,38.2 Број,47 Број,1 Број,47 Број,-41 Број,186.05 км,0.7 км,1645 Број,152 Број,1627 Број,43.7 %,1325 Број,35.6 %,0 Број,0 Број,80 %,29.6 %
43,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2014,264 км2,5319.23 ха,20.1 %,36 Број,41 Број,3720 Број,10714 Број,5404 Број,5310 Број,1.02 Однос,0.98 Однос,772 Број,7.2 %,998 Број,9.3 %,517 Број,4.8 %,8559 Број,79.9 %,1806 Број,16.9 %,6454 Број,60.2 %,2106 Број,19.7 %,2490 Број,23.2 %,43.43 Број,133.9 Индекс,96 Број,8.96 ‰,177 Број,16.52 ‰,0 Број,0 ‰,-81 Број,-7.56 ‰,54.24 Индекс,1.65 Коефицијент,73.1 Број,76.1 Број,66 Број,27.4 Број,38.6 Број,94 Број,7 Број,13.4 Број,-53 Број,176.93 км,0.7 км,1657 Број,155 Број,1517 Број,40.8 %,1325 Број,35.6 %,2 Број,0.2 Број,80 %,29.6 %
44,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2015,264 км2,5319.23 ха,20.1 %,36 Број,40 Број,3720 Број,10566 Број,5340 Број,5226 Број,1.02 Однос,0.98 Однос,763 Број,7.2 %,992 Број,9.4 %,497 Број,4.7 %,8445 Број,79.9 %,1783 Број,16.9 %,6348 Број,60.1 %,2064 Број,19.5 %,2463 Број,23.3 %,43.47 Број,134.6 Индекс,101 Број,9.56 ‰,237 Број,22.43 ‰,1 Број,9.9 ‰,-136 Број,-12.87 ‰,42.62 Индекс,1.75 Коефицијент,73.9 Број,75.7 Број,66.4 Број,27.6 Број,38.8 Број,68 Број,5 Број,13.6 Број,-25 Број,176.93 км,0.7 км,1658 Број,157 Број,1758 Број,47.3 %,1361 Број,36.6 %,5 Број,0.5 Број,80 %,29.6 %
45,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2016,264 км2,5319.23 ха,20.1 %,36 Број,39 Број,3720 Број,10427 Број,5270 Број,5157 Број,1.02 Однос,0.98 Однос,765 Број,7.3 %,984 Број,9.4 %,489 Број,4.7 %,8318 Број,79.8 %,1775 Број,17 %,6267 Број,60.1 %,2029 Број,19.5 %,2411 Број,23.1 %,43.36 Број,133 Индекс,120 Број,11.51 ‰,212 Број,20.33 ‰,2 Број,16.7 ‰,-92 Број,-8.82 ‰,56.6 Индекс,2.11 Коефицијент,72.6 Број,76.3 Број,66.4 Број,27.9 Број,38.5 Број,36 Број,10 Број,3.6 Број,-27 Број,247.37 км,0.9 км,1729 Број,166 Број,2312 Број,62.2 %,1377 Број,37 %,1 Број,0.1 Број,75 %,29.6 %
46,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2017,264 км2,6842.6 ха,25.9 %,36 Број,39 Број,3720 Број,10310 Број,5210 Број,5100 Број,1.02 Однос,0.98 Однос,781 Број,7.6 %,947 Број,9.2 %,493 Број,4.8 %,8208 Број,79.6 %,1778 Број,17.2 %,6206 Број,60.2 %,2007 Број,19.5 %,2376 Број,23 %,43.25 Број,131.6 Индекс,114 Број,11.06 ‰,215 Број,20.85 ‰,0 Број,0 ‰,-101 Број,-9.8 ‰,53.02 Индекс,2 Коефицијент,71.7 Број,75.6 Број,66.1 Број,27.8 Број,38.3 Број,29 Број,10 Број,2.9 Број,-13 Број,168.77 км,0.6 км,1864 Број,181 Број,2530 Број,68 %,1377 Број,37 %,0 Број,0 Број,75 %,29.6 %
47,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2018,264 км2,6842.6 ха,25.9 %,36 Број,39 Број,3720 Број,10176 Број,5157 Број,5019 Број,1.03 Однос,0.97 Однос,780 Број,7.7 %,913 Број,9 %,507 Број,5 %,8089 Број,79.5 %,1785 Број,17.5 %,6142 Број,60.4 %,1993 Број,19.6 %,2341 Број,23 %,43.17 Број,130.1 Индекс,99 Број,9.73 ‰,206 Број,20.24 ‰,0 Број,0 ‰,-107 Број,-10.51 ‰,48.06 Индекс,1.71 Коефицијент,71.7 Број,76.3 Број,65.7 Број,27.6 Број,38.1 Број,34 Број,6 Број,5.7 Број,-46 Број,168.77 км,0.6 км,1890 Број,186 Број,2827 Број,76 %,1392 Број,37.4 %,1 Број,0.1 Број,75 %,29.6 %
48,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2019,264 км2,6842.6 ха,25.9 %,36 Број,38 Број,3720 Број,10015 Број,5096 Број,4919 Број,1.04 Однос,0.97 Однос,764 Број,7.6 %,883 Број,8.8 %,532 Број,5.3 %,7956 Број,79.4 %,1793 Број,17.9 %,6069 Број,60.6 %,1960 Број,19.6 %,2299 Број,23 %,43.15 Број,128.4 Индекс,112 Број,11.18 ‰,211 Број,21.07 ‰,2 Број,17.9 ‰,-99 Број,-9.89 ‰,53.08 Индекс,2.02 Коефицијент,72.1 Број,76.1 Број,65 Број,27.1 Број,37.9 Број,36 Број,7 Број,5.1 Број,-71 Број,168.77 км,0.6 км,2014 Број,201 Број,2879 Број,77.4 %,1473 Број,39.6 %,6 Број,0.6 Број,75 %,29.6 %
49,Bojnik,Jablanicka oblast,Бојник,Јабланичка област,2020,264 км2,9300.03 ха,35.2 %,36 Број,37 Број,3720 Број,9867 Број,5034 Број,4833 Број,1.04 Однос,0.96 Однос,763 Број,7.7 %,865 Број,8.8 %,534 Број,5.4 %,7833 Број,79.4 %,1781 Број,18.1 %,5981 Број,60.6 %,1915 Број,19.4 %,2258 Број,22.9 %,42.98 Број,126.2 Индекс,122 Број,12.36 ‰,223 Број,22.6 ‰,0 Број,0 ‰,-101 Број,-10.24 ‰,54.71 Индекс,2.25 Коефицијент,71.1 Број,74.9 Број,65 Број,27.2 Број,37.8 Број,16 Број,6 Број,2.7 Број,-26 Број,166.82 км,0.6 км,2127 Број,216 Број,2879 Број,77.4 %,1499 Број,40.3 %,0 Број,0 Број,73.8 %,33.3 %
50,Boljevac,Zajecarska oblast,Бољевац,Зајечарска област,2011,828 км2,41154.56 ха,49.7 %,20 Број,16 Број,4495 Број,13000 Број,6354 Број,6646 Број,0.96 Однос,1.05 Однос,691 Број,5.3 %,870 Број,6.7 %,546 Број,4.2 %,11037 Број,84.9 %,1993 Број,15.3 %,8166 Број,62.8 %,2348 Број,18.1 %,3273 Број,25.2 %,46.79 Број,194.7 Индекс,65 Број,5 ‰,280 Број,21.54 ‰,1 Број,15.4 ‰,-215 Број,-16.54 ‰,23.21 Индекс,1.07 Коефицијент,68.8 Број,77.1 Број,59.2 Број,19.1 Број,40.1 Број,41 Број,26 Број,1.6 Број,-54 Број,271.35 км,0.3 км,2456 Број,189 Број,2674 Број,59.5 %,0 Број,0 %,7 Број,0.5 Број,65.3 %,13.3 %
51,Boljevac,Zajecarska oblast,Бољевац,Зајечарска област,2012,828 км2,41154.56 ха,49.7 %,20 Број,15 Број,4495 Број,12721 Број,6218 Број,6503 Број,0.96 Однос,1.05 Однос,646 Број,5.1 %,862 Број,6.8 %,512 Број,4 %,10840 Број,85.2 %,1920 Број,15.1 %,8033 Број,63.1 %,2287 Број,18 %,3180 Број,25 %,46.97 Број,200.7 Индекс,63 Број,4.95 ‰,276 Број,21.7 ‰,1 Број,15.9 ‰,-213 Број,-16.74 ‰,22.83 Индекс,1.05 Коефицијент,69 Број,78.1 Број,58.4 Број,18.8 Број,39.6 Број,36 Број,17 Број,2.1 Број,-78 Број,272.2 км,0.3 км,2557 Број,201 Број,2674 Број,59.5 %,0 Број,0 %,3 Број,0.2 Број,64.9 %,23.3 %
52,Boljevac,Zajecarska oblast,Бољевац,Зајечарска област,2013,828 км2,41154.56 ха,49.7 %,20 Број,15 Број,4495 Број,12467 Број,6111 Број,6356 Број,0.96 Однос,1.04 Однос,613 Број,4.9 %,843 Број,6.8 %,485 Број,3.9 %,10655 Број,85.5 %,1857 Број,14.9 %,7851 Број,63 %,2223 Број,17.8 %,3160 Број,25.3 %,47.2 Број,209.3 Индекс,62 Број,4.97 ‰,244 Број,19.57 ‰,0 Број,0 ‰,-182 Број,-14.6 ‰,25.41 Индекс,1.11 Коефицијент,71.1 Број,78 Број,58.8 Број,18.5 Број,40.2 Број,39 Број,25 Број,1.6 Број,-33 Број,243.71 км,0.3 км,2647 Број,212 Број,2910 Број,64.7 %,0 Број,0 %,0 Број,0 Број,64.9 %,23.3 %
53,Boljevac,Zajecarska oblast,Бољевац,Зајечарска област,2014,828 км2,41374.52 ха,50 %,20 Број,15 Број,4495 Број,12231 Број,6009 Број,6222 Број,0.97 Однос,1.04 Однос,578 Број,4.7 %,834 Број,6.8 %,463 Број,3.8 %,10476 Број,85.7 %,1816 Број,14.8 %,7664 Број,62.7 %,2171 Број,17.7 %,3155 Број,25.8 %,47.4 Број,216.8 Индекс,77 Број,6.3 ‰,277 Број,22.65 ‰,0 Број,0 ‰,-200 Број,-16.35 ‰,27.8 Индекс,1.38 Коефицијент,71.2 Број,77.9 Број,59.6 Број,18.4 Број,41.2 Број,50 Број,18 Број,2.8 Број,-58 Број,243.71 км,0.3 км,2660 Број,217 Број,2910 Број,64.7 %,0 Број,0 %,0 Број,0 Број,64.9 %,23.3 %
