,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
74,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Београд-Обреновац,Београдска област (Град Београд),2015,410 км2,7551.87 ха,18.4 %,29 Број,176 Број,23712 Број,72323 Број,35629 Број,36694 Број,0.97 Однос,1.03 Однос,5182 Број,7.2 %,6049 Број,8.4 %,2871 Број,4 %,58950 Број,81.5 %,12498 Број,17.3 %,48514 Број,67.1 %,15760 Број,21.8 %,12578 Број,17.4 %,41.88 Број,124.4 Индекс,690 Број,9.54 ‰,994 Број,13.74 ‰,4 Број,5.8 ‰,-304 Број,-4.2 ‰,69.42 Индекс,1.51 Коефицијент,72.3 Број,77.1 Број,49.1 Број,23.2 Број,25.9 Број,387 Број,42 Број,9.2 Број,161 Број,0 км,0 км,17566 Број,243 Број,0 Број,0 %,0 Број,0 %,109 Број,1.5 Број,58 %,34.5 %
75,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Београд-Обреновац,Београдска област (Град Београд),2016,410 км2,7551.87 ха,18.4 %,29 Број,176 Број,23712 Број,72246 Број,35545 Број,36701 Број,0.97 Однос,1.03 Однос,5199 Број,7.2 %,6067 Број,8.4 %,2864 Број,4 %,58829 Број,81.4 %,12287 Број,17 %,48033 Број,66.5 %,15675 Број,21.7 %,12947 Број,17.9 %,42.05 Број,126.9 Индекс,721 Број,9.98 ‰,924 Број,12.79 ‰,6 Број,8.3 ‰,-203 Број,-2.81 ‰,78.03 Индекс,1.61 Коефицијент,72.8 Број,77.1 Број,50.4 Број,23.5 Број,27 Број,393 Број,15 Број,26.2 Број,192 Број,0 км,0 км,18183 Број,252 Број,0 Број,0 %,0 Број,0 %,273 Број,3.8 Број,56.3 %,30.9 %
76,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Београд-Обреновац,Београдска област (Град Београд),2017,410 км2,7536.68 ха,18.4 %,29 Број,176 Број,23712 Број,72209 Број,35520 Број,36689 Број,0.97 Однос,1.03 Однос,5232 Број,7.2 %,6065 Број,8.4 %,2890 Број,4 %,58753 Број,81.4 %,12115 Број,16.8 %,47496 Број,65.8 %,15609 Број,21.6 %,13416 Број,18.6 %,42.22 Број,128.7 Индекс,690 Број,9.56 ‰,951 Број,13.17 ‰,1 Број,1.4 ‰,-261 Број,-3.61 ‰,72.56 Индекс,1.55 Коефицијент,73.1 Број,77.4 Број,52 Број,23.8 Број,28.2 Број,419 Број,21 Број,20 Број,197 Број,0 км,0 км,19168 Број,265 Број,0 Број,0 %,0 Број,0 %,183 Број,2.5 Број,56.3 %,30.9 %
77,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Београд-Обреновац,Београдска област (Град Београд),2018,410 км2,7536.68 ха,18.4 %,29 Број,176 Број,23712 Број,72124 Број,35465 Број,36659 Број,0.97 Однос,1.03 Однос,5227 Број,7.2 %,6045 Број,8.4 %,2948 Број,4.1 %,58631 Број,81.3 %,12014 Број,16.7 %,46924 Број,65.1 %,15571 Број,21.6 %,13928 Број,19.3 %,42.38 Број,129.9 Индекс,707 Број,9.8 ‰,968 Број,13.42 ‰,6 Број,8.5 ‰,-261 Број,-3.62 ‰,73.04 Индекс,1.61 Коефицијент,73.3 Број,78.1 Број,53.7 Број,24 Број,29.7 Број,433 Број,62 Број,7 Број,156 Број,0 км,0 км,19779 Број,274 Број,0 Број,0 %,0 Број,0 %,203 Број,2.8 Број,56.3 %,30.9 %
78,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Београд-Обреновац,Београдска област (Град Београд),2019,410 км2,7536.68 ха,18.4 %,29 Број,176 Број,23712 Број,72085 Број,35426 Број,36659 Број,0.97 Однос,1.03 Однос,5215 Број,7.2 %,5986 Број,8.3 %,3067 Број,4.3 %,58530 Број,81.2 %,12008 Број,16.7 %,46474 Број,64.5 %,15544 Број,21.6 %,14410 Број,20 %,42.52 Број,131.2 Индекс,745 Број,10.34 ‰,924 Број,12.82 ‰,1 Број,1.3 ‰,-179 Број,-2.48 ‰,80.63 Индекс,1.72 Коефицијент,73.5 Број,78.2 Број,55.1 Број,24.1 Број,31 Број,407 Број,111 Број,3.7 Број,205 Број,0 км,0 км,20908 Број,290 Број,0 Број,0 %,0 Број,0 %,121 Број,1.7 Број,56.3 %,30.9 %
79,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Београд-Обреновац,Београдска област (Град Београд),2020,410 км2,7507.96 ха,18.3 %,29 Број,175 Број,23712 Број,71953 Број,35334 Број,36619 Број,0.96 Однос,1.04 Однос,5163 Број,7.2 %,5944 Број,8.3 %,3169 Број,4.4 %,58410 Број,81.2 %,12012 Број,16.7 %,46069 Број,64 %,15507 Број,21.6 %,14777 Број,20.5 %,42.59 Број,132.6 Индекс,693 Број,9.63 ‰,1148 Број,15.95 ‰,2 Број,2.9 ‰,-455 Број,-6.32 ‰,60.37 Индекс,1.63 Коефицијент,72.3 Број,78.4 Број,56.2 Број,24.1 Број,32.1 Број,283 Број,143 Број,2 Број,165 Број,0 км,0 км,22042 Број,306 Број,0 Број,0 %,0 Број,0 %,229 Број,3.2 Број,51.1 %,43.6 %
80,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2011,451 км2,5744.58 ха,12.7 %,7 Број,384 Број,65245 Број,173347 Број,82274 Број,91073 Број,0.9 Однос,1.11 Однос,12311 Број,7.1 %,13027 Број,7.5 %,7365 Број,4.2 %,142581 Број,82.3 %,34332 Број,19.8 %,122714 Број,70.8 %,43317 Број,25 %,25295 Број,14.6 %,40.59 Број,106.3 Индекс,1968 Број,11.35 ‰,1983 Број,11.44 ‰,11 Број,5.6 ‰,-15 Број,-0.09 ‰,99.24 Индекс,1.49 Коефицијент,71.4 Број,76.9 Број,41.3 Број,20.6 Број,20.6 Број,961 Број,230 Број,4.2 Број,2060 Број,0 км,0 км,47428 Број,274 Број,0 Број,0 %,0 Број,0 %,508 Број,2.9 Број,56.4 %,23.6 %
81,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2012,451 км2,5744.58 ха,12.7 %,7 Број,388 Број,65245 Број,174973 Број,83056 Број,91917 Број,0.9 Однос,1.11 Однос,12569 Број,7.2 %,12989 Број,7.4 %,7240 Број,4.1 %,144037 Број,82.3 %,34237 Број,19.6 %,123590 Број,70.6 %,43559 Број,24.9 %,25825 Број,14.8 %,40.69 Број,109.2 Индекс,1986 Број,11.35 ‰,2018 Број,11.53 ‰,14 Број,7 ‰,-32 Број,-0.18 ‰,98.41 Индекс,1.49 Коефицијент,72.4 Број,77.7 Број,41.6 Број,20.7 Број,20.9 Број,918 Број,174 Број,5.3 Број,1241 Број,0 км,0 км,48297 Број,276 Број,0 Број,0 %,0 Број,0 %,229 Број,1.3 Број,50.5 %,36.4 %
82,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2013,451 км2,5744.58 ха,12.7 %,7 Број,390 Број,65245 Број,176112 Број,83600 Број,92512 Број,0.9 Однос,1.11 Однос,12785 Број,7.3 %,13095 Број,7.4 %,7022 Број,4 %,145030 Број,82.4 %,33740 Број,19.2 %,123679 Број,70.2 %,43602 Број,24.8 %,26553 Број,15.1 %,40.79 Број,112.3 Индекс,2014 Број,11.44 ‰,2052 Број,11.65 ‰,9 Број,4.5 ‰,-38 Број,-0.22 ‰,98.15 Индекс,1.49 Коефицијент,72.6 Број,78 Број,42.4 Број,20.9 Број,21.5 Број,1005 Број,123 Број,8.2 Број,1106 Број,0 км,0 км,49198 Број,279 Број,0 Број,0 %,0 Број,0 %,474 Број,2.7 Број,50.5 %,36.4 %
83,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2014,451 км2,5335.34 ха,11.8 %,7 Број,393 Број,65245 Број,177258 Број,84149 Број,93109 Број,0.9 Однос,1.11 Однос,13101 Број,7.4 %,13259 Број,7.5 %,6759 Број,3.8 %,145983 Број,82.4 %,33115 Број,18.7 %,123501 Број,69.7 %,43597 Број,24.6 %,27397 Број,15.5 %,40.89 Број,114.6 Индекс,2041 Број,11.51 ‰,2083 Број,11.75 ‰,6 Број,2.9 ‰,-42 Број,-0.24 ‰,97.98 Индекс,1.51 Коефицијент,72.8 Број,77.9 Број,43.5 Број,21.3 Број,22.2 Број,1063 Број,110 Број,9.7 Број,1266 Број,0 км,0 км,50576 Број,285 Број,0 Број,0 %,0 Број,0 %,822 Број,4.6 Број,50.5 %,36.4 %
84,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2015,451 км2,5335.34 ха,11.8 %,7 Број,396 Број,65245 Број,178670 Број,84889 Број,93781 Број,0.91 Однос,1.1 Однос,13475 Број,7.5 %,13495 Број,7.6 %,6477 Број,3.6 %,147018 Број,82.3 %,32565 Број,18.2 %,123415 Број,69.1 %,43597 Број,24.4 %,28285 Број,15.8 %,40.97 Број,116.2 Индекс,1995 Број,11.17 ‰,2185 Број,12.23 ‰,13 Број,6.5 ‰,-190 Број,-1.06 ‰,91.3 Индекс,1.47 Коефицијент,72.5 Број,77.9 Број,44.8 Број,21.9 Број,22.9 Број,1099 Број,288 Број,3.8 Број,1790 Број,0 км,0 км,52224 Број,292 Број,0 Број,0 %,0 Број,0 %,692 Број,3.9 Број,50.5 %,36.4 %
85,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2016,451 км2,5335.34 ха,11.8 %,7 Број,399 Број,65245 Број,180081 Број,85622 Број,94459 Број,0.91 Однос,1.1 Однос,13680 Број,7.6 %,13758 Број,7.6 %,6316 Број,3.5 %,147966 Број,82.2 %,32038 Број,17.8 %,123572 Број,68.6 %,43718 Број,24.3 %,29071 Број,16.1 %,41.06 Број,117.9 Индекс,1942 Број,10.78 ‰,2151 Број,11.94 ‰,8 Број,4.1 ‰,-209 Број,-1.16 ‰,90.28 Индекс,1.43 Коефицијент,72.6 Број,78.1 Број,45.7 Број,22.2 Број,23.5 Број,1034 Број,256 Број,4 Број,1431 Број,0 км,0 км,54562 Број,303 Број,0 Број,0 %,0 Број,0 %,228 Број,1.3 Број,48.2 %,36.4 %
86,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2017,451 км2,5271.92 ха,11.7 %,7 Број,402 Број,65245 Број,181414 Број,86250 Број,95164 Број,0.91 Однос,1.1 Однос,13816 Број,7.6 %,13932 Број,7.7 %,6430 Број,3.5 %,148813 Број,82 %,31591 Број,17.4 %,123720 Број,68.2 %,43954 Број,24.2 %,29946 Број,16.5 %,41.16 Број,119.1 Индекс,2071 Број,11.42 ‰,2228 Број,12.28 ‰,6 Број,2.9 ‰,-157 Број,-0.87 ‰,92.95 Индекс,1.53 Коефицијент,72.8 Број,78.2 Број,46.6 Број,22.4 Број,24.2 Број,1033 Број,358 Број,2.9 Број,1601 Број,0 км,0 км,57349 Број,316 Број,0 Број,0 %,0 Број,0 %,482 Број,2.7 Број,48.2 %,36.4 %
87,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2018,451 км2,5271.92 ха,11.7 %,7 Број,406 Број,65245 Број,183003 Број,87002 Број,96001 Број,0.91 Однос,1.1 Однос,14012 Број,7.7 %,14144 Број,7.7 %,6661 Број,3.6 %,149753 Број,81.8 %,31223 Број,17.1 %,123864 Број,67.7 %,44219 Број,24.2 %,30983 Број,16.9 %,41.24 Број,119 Индекс,2163 Број,11.82 ‰,2213 Број,12.09 ‰,14 Број,6.5 ‰,-50 Број,-0.27 ‰,97.74 Индекс,1.6 Коефицијент,73.2 Број,78 Број,47.7 Број,22.7 Број,25 Број,995 Број,331 Број,3 Број,1783 Број,0 км,0 км,59489 Број,325 Број,0 Број,0 %,0 Број,0 %,278 Број,1.5 Број,48.2 %,36.4 %
88,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2019,451 км2,5271.92 ха,11.7 %,7 Број,409 Број,65245 Број,184488 Број,87733 Број,96755 Број,0.91 Однос,1.1 Однос,14242 Број,7.7 %,14393 Број,7.8 %,6898 Број,3.7 %,150567 Број,81.6 %,30898 Број,16.7 %,124010 Број,67.2 %,44400 Број,24.1 %,31843 Број,17.3 %,41.31 Број,118.5 Индекс,2081 Број,11.28 ‰,2351 Број,12.74 ‰,9 Број,4.3 ‰,-270 Број,-1.46 ‰,88.52 Индекс,1.55 Коефицијент,73.1 Број,77.9 Број,48.8 Број,23.1 Број,25.7 Број,1030 Број,276 Број,3.7 Број,1509 Број,0 км,0 км,63460 Број,344 Број,0 Број,0 %,0 Број,0 %,367 Број,2 Број,48.2 %,36.4 %
89,Beograd-Palilula,Beogradska oblast (Grad Beograd),Београд-Палилула,Београдска област (Град Београд),2020,451 км2,5284.72 ха,11.7 %,7 Број,411 Број,65245 Број,185262 Број,88141 Број,97121 Број,0.91 Однос,1.1 Однос,14408 Број,7.8 %,14671 Број,7.9 %,7077 Број,3.8 %,150852 Број,81.4 %,30554 Број,16.5 %,123766 Број,66.8 %,44443 Број,24 %,32417 Број,17.5 %,41.27 Број,117.2 Индекс,2071 Број,11.18 ‰,2642 Број,14.26 ‰,10 Број,4.8 ‰,-571 Број,-3.08 ‰,78.39 Индекс,1.55 Коефицијент,72.5 Број,77.4 Број,49.7 Број,23.5 Број,26.2 Број,674 Број,298 Број,2.3 Број,879 Број,0 км,0 км,66031 Број,356 Број,0 Број,0 %,0 Број,0 %,397 Број,2.1 Број,34.1 %,41.8 %
90,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2011,23 км2,355.98 ха,15.5 %,0 Број,4718 Број,40036 Број,108522 Број,51215 Број,57307 Број,0.89 Однос,1.12 Однос,7601 Број,7 %,8033 Број,7.4 %,4401 Број,4.1 %,89544 Број,82.5 %,19219 Број,17.7 %,74386 Број,68.5 %,26786 Број,24.7 %,18502 Број,17 %,41.58 Број,123.5 Индекс,1103 Број,10.16 ‰,1263 Број,11.64 ‰,7 Број,6.3 ‰,-160 Број,-1.47 ‰,87.33 Индекс,1.34 Коефицијент,72.9 Број,77.5 Број,45.9 Број,21 Број,24.9 Број,601 Број,162 Број,3.7 Број,988 Број,0 км,0 км,25905 Број,239 Број,0 Број,0 %,0 Број,0 %,180 Број,1.7 Број,59.9 %,28.6 %
91,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2012,30 км2,355.98 ха,11.9 %,0 Број,3633 Број,40036 Број,109002 Број,51351 Број,57651 Број,0.89 Однос,1.12 Однос,7622 Број,7 %,8099 Број,7.4 %,4387 Број,4 %,90036 Број,82.6 %,18935 Број,17.4 %,74434 Број,68.3 %,26856 Број,24.6 %,18847 Број,17.3 %,41.72 Број,125.1 Индекс,1158 Број,10.62 ‰,1349 Број,12.38 ‰,6 Број,5.2 ‰,-191 Број,-1.75 ‰,85.84 Индекс,1.39 Коефицијент,73.5 Број,78.1 Број,46.4 Број,21.1 Број,25.3 Број,549 Број,106 Број,5.2 Број,323 Број,0 км,0 км,26755 Број,245 Број,0 Број,0 %,0 Број,0 %,78 Број,0.7 Број,54.2 %,36 %
92,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2013,30 км2,355.98 ха,11.9 %,0 Број,3634 Број,40036 Број,109034 Број,51299 Број,57735 Број,0.89 Однос,1.13 Однос,7591 Број,7 %,8216 Број,7.5 %,4206 Број,3.9 %,90154 Број,82.7 %,18470 Број,16.9 %,73965 Број,67.8 %,26723 Број,24.5 %,19262 Број,17.7 %,41.89 Број,127.3 Индекс,1111 Број,10.19 ‰,1306 Број,11.98 ‰,3 Број,2.7 ‰,-195 Број,-1.79 ‰,85.07 Индекс,1.36 Коефицијент,73.3 Број,78.2 Број,47.4 Број,21.4 Број,26 Број,565 Број,70 Број,8.1 Број,127 Број,0 км,0 км,27904 Број,256 Број,0 Број,0 %,0 Број,0 %,75 Број,0.7 Број,54.2 %,36 %
93,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2014,30 км2,427.92 ха,14.3 %,0 Број,3630 Број,40036 Број,108910 Број,51143 Број,57767 Број,0.89 Однос,1.13 Однос,7581 Број,7 %,8273 Број,7.6 %,4041 Број,3.7 %,90123 Број,82.7 %,18052 Број,16.6 %,73309 Број,67.3 %,26599 Број,24.4 %,19747 Број,18.1 %,42.07 Број,129.9 Индекс,1126 Број,10.34 ‰,1324 Број,12.16 ‰,4 Број,3.6 ‰,-198 Број,-1.82 ‰,85.05 Индекс,1.39 Коефицијент,73.4 Број,78.5 Број,48.6 Број,21.6 Број,26.9 Број,546 Број,48 Број,11.4 Број,17 Број,0 км,0 км,28277 Број,260 Број,0 Број,0 %,0 Број,0 %,2 Број,0 Број,54.2 %,36 %
94,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2015,30 км2,427.92 ха,14.3 %,0 Број,3627 Број,40036 Број,108823 Број,50989 Број,57834 Број,0.88 Однос,1.13 Однос,7602 Број,7 %,8333 Број,7.7 %,3928 Број,3.6 %,89978 Број,82.7 %,17751 Број,16.3 %,72674 Број,66.8 %,26530 Број,24.4 %,20214 Број,18.6 %,42.21 Број,131.8 Индекс,1104 Број,10.14 ‰,1355 Број,12.45 ‰,7 Број,6.3 ‰,-251 Број,-2.31 ‰,81.48 Индекс,1.39 Коефицијент,73.5 Број,78.5 Број,49.7 Број,21.9 Број,27.8 Број,553 Број,209 Број,2.6 Број,258 Број,0 км,0 км,28623 Број,263 Број,0 Број,0 %,0 Број,0 %,28 Број,0.3 Број,54.2 %,36 %
95,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2016,30 км2,427.92 ха,14.3 %,0 Број,3624 Број,40036 Број,108710 Број,50891 Број,57819 Број,0.88 Однос,1.14 Однос,7556 Број,7 %,8433 Број,7.8 %,3941 Број,3.6 %,89738 Број,82.5 %,17494 Број,16.1 %,72152 Број,66.4 %,26321 Број,24.2 %,20569 Број,18.9 %,42.37 Број,133.5 Индекс,1079 Број,9.93 ‰,1259 Број,11.58 ‰,6 Број,5.6 ‰,-180 Број,-1.66 ‰,85.7 Индекс,1.38 Коефицијент,74 Број,79 Број,50.7 Број,22.2 Број,28.5 Број,504 Број,166 Број,3 Број,-52 Број,0 км,0 км,29540 Број,272 Број,0 Број,0 %,0 Број,0 %,24 Број,0.2 Број,51 %,34 %
96,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2017,30 км2,580.28 ха,19.3 %,0 Број,3616 Број,40036 Број,108477 Број,50744 Број,57733 Број,0.88 Однос,1.14 Однос,7398 Број,6.8 %,8534 Број,7.9 %,4031 Број,3.7 %,89498 Број,82.5 %,17291 Број,15.9 %,71631 Број,66 %,26068 Број,24 %,20914 Број,19.3 %,42.55 Број,134.5 Индекс,1011 Број,9.32 ‰,1415 Број,13.04 ‰,4 Број,4 ‰,-404 Број,-3.72 ‰,71.45 Индекс,1.32 Коефицијент,74.3 Број,78.9 Број,51.4 Број,22.2 Број,29.2 Број,535 Број,153 Број,3.5 Број,169 Број,0 км,0 км,30805 Број,284 Број,0 Број,0 %,0 Број,0 %,62 Број,0.6 Број,51 %,34 %
97,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2018,30 км2,580.28 ха,19.3 %,0 Број,3607 Број,40036 Број,108198 Број,50593 Број,57605 Број,0.88 Однос,1.14 Однос,7271 Број,6.7 %,8561 Број,7.9 %,4093 Број,3.8 %,89276 Број,82.5 %,17113 Број,15.8 %,71090 Број,65.7 %,25812 Број,23.9 %,21276 Број,19.7 %,42.72 Број,134.7 Индекс,1034 Број,9.56 ‰,1382 Број,12.77 ‰,1 Број,1 ‰,-348 Број,-3.22 ‰,74.82 Индекс,1.39 Коефицијент,74.5 Број,79.1 Број,52.2 Број,22.3 Број,29.9 Број,537 Број,181 Број,3 Број,27 Број,0 км,0 км,31106 Број,287 Број,0 Број,0 %,0 Број,0 %,43 Број,0.4 Број,51 %,34 %
98,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2019,30 км2,580.28 ха,19.3 %,0 Број,3594 Број,40036 Број,107827 Број,50418 Број,57409 Број,0.88 Однос,1.14 Однос,7170 Број,6.6 %,8559 Број,7.9 %,4124 Број,3.8 %,88991 Број,82.5 %,16965 Број,15.7 %,70548 Број,65.4 %,25521 Број,23.7 %,21550 Број,20 %,42.88 Број,134.9 Индекс,999 Број,9.26 ‰,1454 Број,13.48 ‰,7 Број,7 ‰,-455 Број,-4.22 ‰,68.71 Индекс,1.37 Коефицијент,73.9 Број,79.2 Број,52.8 Број,22.3 Број,30.5 Број,507 Број,208 Број,2.4 Број,33 Број,0 км,0 км,32290 Број,299 Број,0 Број,0 %,0 Број,0 %,36 Број,0.3 Број,51 %,34 %
99,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Београд-Раковица,Београдска област (Град Београд),2020,30 км2,432.1 ха,14.4 %,0 Број,3574 Број,40036 Број,107234 Број,50077 Број,57157 Број,0.88 Однос,1.14 Однос,7074 Број,6.6 %,8552 Број,8 %,4149 Број,3.9 %,88479 Број,82.5 %,16867 Број,15.7 %,69943 Број,65.2 %,25208 Број,23.5 %,21665 Број,20.2 %,42.96 Број,134.5 Индекс,995 Број,9.28 ‰,1627 Број,15.17 ‰,4 Број,4 ‰,-632 Број,-5.89 ‰,61.16 Индекс,1.4 Коефицијент,73.3 Број,79 Број,53.3 Број,22.3 Број,31 Број,334 Број,156 Број,2.1 Број,-132 Број,0 км,0 км,33484 Број,312 Број,0 Број,0 %,0 Број,0 %,80 Број,0.7 Број,38.4 %,46 %
100,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2011,14 км2,64.35 ха,4.6 %,0 Број,2802 Број,16288 Број,39226 Број,17923 Број,21303 Број,0.84 Однос,1.19 Однос,2332 Број,5.9 %,2328 Број,5.9 %,1451 Број,3.7 %,33478 Број,85.3 %,7233 Број,18.4 %,27410 Број,69.9 %,9092 Број,23.2 %,7156 Број,18.2 %,44.03 Број,163.2 Индекс,405 Број,10.32 ‰,633 Број,16.14 ‰,1 Број,2.5 ‰,-228 Број,-5.81 ‰,63.98 Индекс,1.4 Коефицијент,69.4 Број,77.9 Број,43.1 Број,17 Број,26.1 Број,304 Број,68 Број,4.5 Број,-192 Број,0 км,0 км,17588 Број,448 Број,0 Број,0 %,0 Број,0 %,81 Број,2.1 Број,59.7 %,29.7 %
101,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2012,14 км2,64.35 ха,4.6 %,0 Број,2768 Број,16288 Број,38746 Број,17673 Број,21073 Број,0.84 Однос,1.19 Однос,2405 Број,6.2 %,2294 Број,5.9 %,1378 Број,3.6 %,33046 Број,85.3 %,6964 Број,18 %,26879 Број,69.4 %,8933 Број,23.1 %,7168 Број,18.5 %,44.06 Број,166.8 Индекс,451 Број,11.64 ‰,623 Број,16.08 ‰,3 Број,6.7 ‰,-172 Број,-4.44 ‰,72.39 Индекс,1.56 Коефицијент,71.3 Број,77.4 Број,44.1 Број,17.5 Број,26.7 Број,278 Број,34 Број,8.2 Број,-371 Број,0 км,0 км,17504 Број,452 Број,0 Број,0 %,0 Број,0 %,80 Број,2.1 Број,52.8 %,37.8 %
102,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2013,14 км2,64.35 ха,4.6 %,0 Број,2731 Број,16288 Број,38227 Број,17414 Број,20813 Број,0.84 Однос,1.2 Однос,2470 Број,6.5 %,2297 Број,6 %,1267 Број,3.3 %,32560 Број,85.2 %,6628 Број,17.3 %,26173 Број,68.5 %,8774 Број,23 %,7287 Број,19.1 %,44.1 Број,169.9 Индекс,458 Број,11.98 ‰,578 Број,15.12 ‰,1 Број,2.2 ‰,-120 Број,-3.14 ‰,79.24 Индекс,1.61 Коефицијент,73 Број,77.2 Број,46.1 Број,18.2 Број,27.8 Број,313 Број,33 Број,9.5 Број,-375 Број,0 км,0 км,17783 Број,465 Број,0 Број,0 %,0 Број,0 %,189 Број,4.9 Број,52.8 %,37.8 %
